time,position_x,position_y,orientation_x,orientation_y,orientation_z,orientation_w,speed_x,speed_y,angular_z
1.62766E+18,9.492902309,12.96215822,0,0,0.190634446,0.981661096,1.499999592,0,-0.046798013
1.62766E+18,9.520603392,12.97333873,0,0,0.190161672,0.981752789,1.499999601,0,-0.048364298
1.62766E+18,9.548544811,12.98458495,0,0,0.189669831,0.981847929,1.499999609,0,-0.049896635
1.62766E+18,9.576332199,12.99573684,0,0,0.189167646,0.981944806,1.499999616,0,-0.051243986
1.62766E+18,9.60396762,13.00679494,0,0,0.188655573,0.982043316,1.499999624,0,-0.052556661
1.62766E+18,9.631995228,13.01797607,0,0,0.188123761,0.982145331,1.499999632,0,-0.053835757
1.62766E+18,9.659594611,13.02895173,0,0,0.187587884,0.982247823,1.499999639,0,-0.055106915
1.62766E+18,9.68750151,13.04001443,0,0,0.187034162,0.98235341,1.499999646,0,-0.056333117
1.62766E+18,9.715523972,13.05108641,0,0,0.186460869,0.982462388,1.499999653,0,-0.058103076
1.62766E+18,9.743323411,13.06203277,0,0,0.185875299,0.982573342,1.49999966,0,-0.059844389
1.62766E+18,9.771289351,13.0730062,0,0,0.185269778,0.982687697,1.499999667,0,-0.061536728
1.62766E+18,9.800115476,13.08427619,0,0,0.184628945,0.982808299,1.499999674,0,-0.063204871
1.62766E+18,9.826898812,13.09470727,0,0,0.184017893,0.982922894,1.49999968,0,-0.064889446
1.62766E+18,9.854917369,13.10557931,0,0,0.183361139,0.983045621,1.499999686,0,-0.06669227
1.62766E+18,9.882844017,13.11637278,0,0,0.182688651,0.983170818,1.499999693,0,-0.068541675
1.62766E+18,9.91062854,13.12706766,0,0,0.18200223,0.983298118,1.499999699,0,-0.070347618
1.62766E+18,9.938681759,13.13782101,0,0,0.181292115,0.98342929,1.499999705,0,-0.072108037
1.62766E+18,9.966668955,13.14850272,0,0,0.180566863,0.983562712,1.499999711,0,-0.073849727
1.62766E+18,9.994781527,13.1591848,0,0,0.179823806,0.983698835,1.499999717,0,-0.075357299
1.62766E+18,10.02281755,13.16978936,0,0,0.17906851,0.983836607,1.499999722,0,-0.076840897
1.62766E+18,10.05145788,13.18057225,0,0,0.178282724,0.983979304,1.499999728,0,-0.078290301
1.62766E+18,10.0788217,13.19082467,0,0,0.1775184,0.984117482,1.499999733,0,-0.07974086
1.62766E+18,10.1067905,13.20125423,0,0,0.17672423,0.984260406,1.499999738,0,-0.081097994
1.62766E+18,10.13499705,13.21172064,0,0,0.175905174,0.984407116,1.499999744,0,-0.082971937
1.62766E+18,10.16309148,13.22209229,0,0,0.175071554,0.984555712,1.499999749,0,-0.084823683
1.62766E+18,10.19144682,13.23250572,0,0,0.174212676,0.98470805,1.499999754,0,-0.086630546
1.62766E+18,10.21924955,13.2426612,0,0,0.173353583,0.984859653,1.499999759,0,-0.088417243
1.62766E+18,10.2473224,13.25285987,0,0,0.172469733,0.985014818,1.499999764,0,-0.090133295
1.62766E+18,10.27556453,13.26306269,0,0,0.1715645,0.985172889,1.499999768,0,-0.091805504
1.62766E+18,10.30375737,13.27318917,0,0,0.170645085,0.985332561,1.499999773,0,-0.093453747
1.62766E+18,10.33248639,13.28344774,0,0,0.169692504,0.985497059,1.499999778,0,-0.095065618
1.62766E+18,10.36008456,13.29324239,0,0,0.168762417,0.985656759,1.499999782,0,-0.096674777
1.62766E+18,10.3886573,13.30332224,0,0,0.1677849,0.985823629,1.499999786,0,-0.09818859
1.62766E+18,10.41708729,13.31328837,0,0,0.166796441,0.985991353,1.499999791,0,-0.099838753
1.62766E+18,10.44506811,13.32303408,0,0,0.165808453,0.986157978,1.499999795,0,-0.101446928
1.62766E+18,10.47433847,13.33316322,0,0,0.164759686,0.98633374,1.499999799,0,-0.102997334
1.62766E+18,10.5014343,13.34247537,0,0,0.163774405,0.986497818,1.499999803,0,-0.104586584
1.62766E+18,10.53008183,13.35225686,0,0,0.162718896,0.986672469,1.499999807,0,-0.106026803
1.62766E+18,10.55822728,13.36179972,0,0,0.16166403,0.986845855,1.499999811,0,-0.107912011
1.62766E+18,10.58674319,13.37140025,0,0,0.160577904,0.987023169,1.499999814,0,-0.109726229
1.62766E+18,10.61596972,13.38116847,0,0,0.159447066,0.987206479,1.499999818,0,-0.111527346
1.62766E+18,10.64343648,13.39027862,0,0,0.158367714,0.987380204,1.499999822,0,-0.113335735
1.62766E+18,10.67210691,13.39971847,0,0,0.157225141,0.987562785,1.499999825,0,-0.114999731
1.62766E+18,10.70045678,13.40898012,0,0,0.156082169,0.987744074,1.499999829,0,-0.11640741
1.62766E+18,10.72901512,13.41823677,0,0,0.15491797,0.987927337,1.499999832,0,-0.117770758
1.62766E+18,10.75743791,13.4273755,0,0,0.153746734,0.988110288,1.499999836,0,-0.119116255
1.62766E+18,10.7860012,13.43648475,0,0,0.152557429,0.988294607,1.499999839,0,-0.120427994
1.62766E+18,10.81466339,13.44554959,0,0,0.151351904,0.988479945,1.499999842,0,-0.121719417
1.62766E+18,10.84325036,13.45451399,0,0,0.150133579,0.988665721,1.499999845,0,-0.123407121
1.62766E+18,10.87183201,13.46339941,0,0,0.148899921,0.988852271,1.499999848,0,-0.125056093
1.62766E+18,10.90025803,13.47215871,0,0,0.14765786,0.989038501,1.499999851,0,-0.126671267
1.62766E+18,10.92898711,13.48093244,0,0,0.146387699,0.989227295,1.499999854,0,-0.128245031
1.62766E+18,10.95770132,13.48962108,0,0,0.145103526,0.989416478,1.499999857,0,-0.129803476
1.62766E+18,10.98643525,13.49823432,0,0,0.143809941,0.989605326,1.49999986,0,-0.130742297
1.62766E+18,11.01508498,13.50674074,0,0,0.142511835,0.989793098,1.499999863,0,-0.131662484
1.62766E+18,11.04388078,13.5152084,0,0,0.141198973,0.989981237,1.499999866,0,-0.132561146
1.62766E+18,11.07266426,13.52358955,0,0,0.139878689,0.990168648,1.499999868,0,-0.133445924
1.62766E+18,11.10141123,13.53187697,0,0,0.138552295,0.990355119,1.499999871,0,-0.134312162
1.62766E+18,11.13015279,13.5400795,0,0,0.137208139,0.990542239,1.499999873,0,-0.136215295
1.62766E+18,11.15906243,13.5482452,0,0,0.135838413,0.990731006,1.499999876,0,-0.138079669
1.62766E+18,11.19084883,13.55712862,0,0,0.134313227,0.990938927,1.499999879,0,-0.139917127
1.62766E+18,11.2167866,13.56429149,0,0,0.133051904,0.991109071,1.499999881,0,-0.141896514
1.62766E+18,11.24570577,13.57219853,0,0,0.131630684,0.991298826,1.499999883,0,-0.143475626
1.62766E+18,11.27456361,13.57999992,0,0,0.130196913,0.991488156,1.499999886,0,-0.145135812
1.62766E+18,11.30357691,13.58775336,0,0,0.128740151,0.991678362,1.499999888,0,-0.146758891
1.62766E+18,11.33270277,13.59544526,0,0,0.127262675,0.99186905,1.49999989,0,-0.148357724
1.62766E+18,11.36150156,13.60295907,0,0,0.125787179,0.992057249,1.499999892,0,-0.149930156
1.62766E+18,11.39034578,13.61039315,0,0,0.124295211,0.992245282,1.499999894,0,-0.151453237
1.62766E+18,11.41945796,13.61780299,0,0,0.122775092,0.99243452,1.499999897,0,-0.15297939
1.62766E+18,11.44862496,13.62513171,0,0,0.121237982,0.992623469,1.499999899,0,-0.154488686
1.62766E+18,11.47836469,13.63250648,0,0,0.11965658,0.992815342,1.499999901,0,-0.155970093
1.62766E+18,11.50665624,13.63942654,0,0,0.118138818,0.992997089,1.499999903,0,-0.157449858
1.62766E+18,11.53588277,13.64648066,0,0,0.11655805,0.993183881,1.499999905,0,-0.158828362
1.62766E+18,11.56506029,13.65342473,0,0,0.114961783,0.993369915,1.499999907,0,-0.160747539
1.62766E+18,11.5946454,13.6603654,0,0,0.113325249,0.993557944,1.499999908,0,-0.16262483
1.62766E+18,11.62361627,13.66706135,0,0,0.111705253,0.993741383,1.49999991,0,-0.164490026
1.62766E+18,11.65239681,13.67361452,0,0,0.110079312,0.993922806,1.499999912,0,-0.166279216
1.62766E+18,11.68167427,13.68018016,0,0,0.1084089,0.994106388,1.499999914,0,-0.168021155
1.62766E+18,11.71091775,13.68663502,0,0,0.106722831,0.99428881,1.499999915,0,-0.169888728
1.62766E+18,11.74030598,13.69301737,0,0,0.105011144,0.994471045,1.499999917,0,-0.171716619
1.62766E+18,11.76954464,13.69926191,0,0,0.103291279,0.994651151,1.499999919,0,-0.173516685
1.62766E+18,11.79877111,13.70539823,0,0,0.101555703,0.994829854,1.49999992,0,-0.175271482
1.62766E+18,11.82818029,13.71146584,0,0,0.099793114,0.995008208,1.499999922,0,-0.176990389
1.62766E+18,11.85745796,13.71739825,0,0,0.098026618,0.995183793,1.499999924,0,-0.17827686
1.62766E+18,11.88706973,13.72328899,0,0,0.096228353,0.995359284,1.499999925,0,-0.179531606
1.62766E+18,11.91834846,13.72939391,0,0,0.094316719,0.995542242,1.499999927,0,-0.180775076
1.62766E+18,11.94586236,13.73465441,0,0,0.092624174,0.995701141,1.499999928,0,-0.182061788
1.62766E+18,11.97506744,13.74013539,0,0,0.090817534,0.995867549,1.49999993,0,-0.183169246
1.62766E+18,12.00475684,13.74559581,0,0,0.088970344,0.996034275,1.499999931,0,-0.184318759
1.62766E+18,12.03415938,13.7508908,0,0,0.087130574,0.9961969,1.499999932,0,-0.185463904
1.62766E+18,12.06465091,13.75626569,0,0,0.085212183,0.996362827,1.499999934,0,-0.186574881
1.62766E+18,12.09302998,13.7611556,0,0,0.083416813,0.996514744,1.499999935,0,-0.187703791
1.62766E+18,12.12261386,13.7661434,0,0,0.08153583,0.996670411,1.499999936,0,-0.188732533
1.62766E+18,12.15309148,13.77116363,0,0,0.079584763,0.996828102,1.499999938,0,-0.19011362
1.62766E+18,12.18182126,13.77578052,0,0,0.077732995,0.996974213,1.499999939,0,-0.191507838
1.62766E+18,12.21361915,13.78076934,0,0,0.075670601,0.99713287,1.49999994,0,-0.192794883
1.62766E+18,12.24091786,13.78493664,0,0,0.073888076,0.99726654,1.499999941,0,-0.194191645
1.62766E+18,12.27066313,13.78936866,0,0,0.071934844,0.997409333,1.499999942,0,-0.195364882
1.62766E+18,12.30017601,13.79364795,0,0,0.069985121,0.997548035,1.499999944,0,-0.196634977
1.62766E+18,12.32981376,13.79782712,0,0,0.068015683,0.997684252,1.499999945,0,-0.197869785
1.62766E+18,12.3598958,13.80194787,0,0,0.066005274,0.997819274,1.499999946,0,-0.199085077
1.62766E+18,12.38921923,13.80584439,0,0,0.064034476,0.997947687,1.499999947,0,-0.200293897
1.62766E+18,12.41894516,13.80967496,0,0,0.062025895,0.998074541,1.499999948,0,-0.201448303
1.62766E+18,12.44858335,13.813373,0,0,0.060011258,0.9981977,1.499999949,0,-0.202731807
1.62766E+18,12.47844748,13.81697687,0,0,0.057969467,0.998318357,1.49999995,0,-0.203985959
1.62766E+18,12.50809982,13.82043217,0,0,0.055930593,0.998434659,1.499999951,0,-0.205224528
1.62766E+18,12.53792703,13.82378443,0,0,0.05386838,0.998548045,1.499999952,0,-0.206429673
1.62766E+18,12.5677664,13.8270133,0,0,0.051794164,0.998657782,1.499999953,0,-0.207617832
1.62766E+18,12.59747095,13.83010279,0,0,0.04972066,0.998763163,1.499999954,0,-0.208558063
1.62766E+18,12.62727776,13.83307786,0,0,0.047631535,0.998864974,1.499999955,0,-0.209475269
1.62766E+18,12.65786572,13.83600172,0,0,0.045479091,0.998965291,1.499999956,0,-0.210377271
1.62766E+18,12.68697978,13.83865813,0,0,0.04342216,0.999056813,1.499999957,0,-0.211284402
1.62766E+18,12.71678896,13.84125424,0,0,0.041308273,0.999146449,1.499999957,0,-0.212130108
1.62766E+18,12.74659816,13.8437233,0,0,0.039189084,0.999231813,1.499999958,0,-0.212719884
1.62766E+18,12.7766436,13.84608364,0,0,0.037047851,0.999313493,1.499999959,0,-0.213297832
1.62766E+18,12.80634438,13.84828889,0,0,0.034926043,0.9993899,1.49999996,0,-0.213868689
1.62766E+18,12.83834676,13.85052842,0,0,0.032634424,0.999467355,1.499999961,0,-0.21442161
1.62766E+18,12.8660931,13.85234229,0,0,0.030642638,0.999530404,1.499999962,0,-0.215005514
1.62766E+18,12.89590073,13.85417164,0,0,0.028495574,0.999593919,1.499999962,0,-0.215780633
1.62766E+18,12.92590733,13.85588383,0,0,0.02632641,0.9996534,1.499999963,0,-0.216597975
1.62766E+18,12.95584928,13.857462,0,0,0.024154252,0.999708243,1.499999964,0,-0.217404468
1.62766E+18,12.98590427,13.85891519,0,0,0.02196635,0.999758711,1.499999965,0,-0.218193185
1.62766E+18,13.01550978,13.86021678,0,0,0.019803836,0.999803885,1.499999965,0,-0.218969148
1.62766E+18,13.0454923,13.86140501,0,0,0.01760293,0.999845056,1.499999966,0,-0.220084827
1.62766E+18,13.07539576,13.86245828,0,0,0.015397054,0.999881458,1.499999967,0,-0.22119273
1.62766E+18,13.10560349,13.86338883,0,0,0.01315807,0.999913429,1.499999967,0,-0.222275953
1.62766E+18,13.13541611,13.86417359,0,0,0.010937926,0.999940179,1.499999968,0,-0.223348726
1.62766E+18,13.16529663,13.86482737,0,0,0.008702571,0.999962132,1.499999969,0,-0.224386489
1.62766E+18,13.19534176,13.86535037,0,0,0.006449182,0.999979204,1.499999969,0,-0.224972831
1.62766E+18,13.22510215,13.86573425,0,0,0.004211535,0.999991131,1.49999997,0,-0.225550756
1.62766E+18,13.25569219,13.86599192,0,0,0.001905875,0.999998184,1.49999997,0,-0.226111841
1.62766E+18,13.28501389,13.86610369,0,0,-0.000309661,0.999999952,1.499999971,0,-0.226677241
1.62766E+18,13.31499133,13.86608512,0,0,-0.002580032,0.999996672,1.499999972,0,-0.227208261
1.62766E+18,13.3449326,13.86593062,0,0,-0.00485393,0.99998822,1.499999972,0,-0.227834323
1.62766E+18,13.37504238,13.86563831,0,0,-0.007146829,0.999974461,1.499999973,0,-0.228447313
1.62766E+18,13.40822221,13.86516401,0,0,-0.009680295,0.999953145,1.499999973,0,-0.229051635
1.62766E+18,13.43470709,13.86465118,0,0,-0.011708458,0.999931454,1.499999974,0,-0.22970443
1.62766E+18,13.464849,13.8639452,0,0,-0.014021931,0.999901688,1.499999974,0,-0.230214156
1.62766E+18,13.49453009,13.86311258,0,0,-0.016308465,0.999867008,1.499999975,0,-0.231045835
1.62766E+18,13.52480506,13.86212471,0,0,-0.018649089,0.999826091,1.499999975,0,-0.231848734
1.62766E+18,13.55568047,13.86097252,0,0,-0.021044691,0.999778536,1.499999976,0,-0.232651893
1.62766E+18,13.5843847,13.85976357,0,0,-0.023279836,0.999728988,1.499999976,0,-0.23345487
1.62766E+18,13.6143986,13.858365,0,0,-0.025624625,0.999671635,1.499999977,0,-0.234186403
1.62766E+18,13.64420023,13.85683618,0,0,-0.027961709,0.999608995,1.499999977,0,-0.235039419
1.62766E+18,13.6742015,13.85515643,0,0,-0.030323198,0.999540146,1.499999978,0,-0.235869951
1.62766E+18,13.70534108,13.85326532,0,0,-0.032783307,0.999462483,1.499999978,0,-0.236689936
1.62766E+18,13.73402827,13.85138136,0,0,-0.035058193,0.999385273,1.499999979,0,-0.237524536
1.62766E+18,13.76394558,13.84927979,0,0,-0.037438694,0.999298926,1.499999979,0,-0.238277932
1.62766E+18,13.7936999,13.84704717,0,0,-0.039812572,0.999207165,1.499999979,0,-0.238855297
1.62766E+18,13.8235766,13.84466256,0,0,-0.042202487,0.999109078,1.49999998,0,-0.239418383
1.62766E+18,13.85401101,13.84208686,0,0,-0.044643362,0.999002988,1.49999998,0,-0.239972888
1.62766E+18,13.88327161,13.83946643,0,0,-0.046996263,0.998895065,1.499999981,0,-0.240526821
1.62766E+18,13.91304649,13.83665851,0,0,-0.049396485,0.998779249,1.499999981,0,-0.241048901
1.62766E+18,13.94299579,13.83368884,0,0,-0.05181935,0.998656475,1.499999981,0,-0.241822213
1.62766E+18,13.97269166,13.83059874,0,0,-0.054230178,0.998528461,1.499999982,0,-0.242585181
1.62766E+18,14.00406455,13.82718093,0,0,-0.056785912,0.998386378,1.499999982,0,-0.243327146
1.62766E+18,14.03244336,13.82394221,0,0,-0.059106047,0.998251709,1.499999982,0,-0.244096085
1.62766E+18,14.06198655,13.82043143,0,0,-0.061529091,0.998105291,1.499999983,0,-0.244777632
1.62766E+18,14.09197055,13.81672054,0,0,-0.063996368,0.997950131,1.499999983,0,-0.245474242
1.62766E+18,14.1214272,13.81292696,0,0,-0.066428235,0.997791205,1.499999984,0,-0.246167863
1.62766E+18,14.15156367,13.80889641,0,0,-0.068924168,0.997621902,1.499999984,0,-0.246836198
1.62766E+18,14.18106926,13.80479986,0,0,-0.071375744,0.997449499,1.499999984,0,-0.247507067
1.62766E+18,14.2105232,13.80056282,0,0,-0.073830671,0.997270792,1.499999984,0,-0.248151222
1.62766E+18,14.24044691,13.79610774,0,0,-0.076332435,0.997082424,1.499999985,0,-0.248782115
1.62766E+18,14.26981275,13.79158498,0,0,-0.078795166,0.996890827,1.499999985,0,-0.249411001
1.62766E+18,14.29932012,13.78689108,0,0,-0.081277205,0.996691535,1.499999985,0,-0.250016358
1.62766E+18,14.32902007,13.78201476,0,0,-0.083782913,0.996484031,1.499999986,0,-0.250613221
1.62766E+18,14.35835769,13.77704631,0,0,-0.086265431,0.996272189,1.499999986,0,-0.25120266
1.62766E+18,14.38782836,13.77190413,0,0,-0.08876648,0.996052464,1.499999986,0,-0.251773867
1.62766E+18,14.41721829,13.76662384,0,0,-0.091267918,0.995826374,1.499999987,0,-0.252336923
1.62766E+18,14.44698257,13.7611218,0,0,-0.093808486,0.995590261,1.499999987,0,-0.252887878
1.62766E+18,14.47621739,13.75556321,0,0,-0.096311059,0.995351285,1.499999987,0,-0.253435394
1.62766E+18,14.50562817,13.74981779,0,0,-0.098835765,0.995103759,1.499999987,0,-0.253962964
1.62766E+18,14.53498908,13.74392731,0,0,-0.101363261,0.994849481,1.499999988,0,-0.25448382
1.62766E+18,14.56431234,13.73788925,0,0,-0.103894533,0.99458832,1.499999988,0,-0.254994048
1.62766E+18,14.59435013,13.73154453,0,0,-0.10649463,0.994313278,1.499999988,0,-0.255494092
1.62766E+18,14.62284723,13.72536941,0,0,-0.108968306,0.994045224,1.499999988,0,-0.255996756
1.62766E+18,14.65214209,13.71886862,0,0,-0.111517954,0.993762419,1.499999989,0,-0.256464513
1.62766E+18,14.68140181,13.71221794,0,0,-0.114070152,0.993472697,1.499999989,0,-0.256807263
1.62766E+18,14.71053189,13.70543916,0,0,-0.116616623,0.993177005,1.499999989,0,-0.257143198
1.62766E+18,14.7405112,13.69830053,0,0,-0.119243042,0.992865095,1.499999989,0,-0.257471396
1.62766E+18,14.76869627,13.6914314,0,0,-0.121717841,0.992564742,1.499999989,0,-0.257802882
1.62766E+18,14.79777818,13.6841899,0,0,-0.12427676,0.992247594,1.49999999,0,-0.258108565
1.62766E+18,14.82685424,13.6767904,0,0,-0.126839302,0.991923279,1.49999999,0,-0.258274025
1.62766E+18,14.85602564,13.66920597,0,0,-0.129414431,0.991590593,1.49999999,0,-0.258436371
1.62766E+18,14.88560937,13.6613501,0,0,-0.132030248,0.991245688,1.49999999,0,-0.258596216
1.62766E+18,14.91378439,13.65370892,0,0,-0.134525715,0.990910103,1.49999999,0,-0.258755293
1.62766E+18,14.94249759,13.64576634,0,0,-0.13707294,0.990560957,1.499999991,0,-0.258903926
1.62766E+18,14.97152923,13.63757473,0,0,-0.139651508,0.990200715,1.499999991,0,-0.258935264
1.62766E+18,15.00036936,13.62927479,0,0,-0.142216238,0.989835613,1.499999991,0,-0.258966366
1.62766E+18,15.02883324,13.6209232,0,0,-0.14475068,0.98946816,1.499999991,0,-0.258996686
1.62766E+18,15.05758598,13.61232667,0,0,-0.147314055,0.989089768,1.499999991,0,-0.259026057
1.62766E+18,15.08622502,13.60360219,0,0,-0.149870592,0.988705621,1.499999992,0,-0.259055184
1.62766E+18,15.11497774,13.59468037,0,0,-0.152443135,0.988312244,1.499999992,0,-0.259335931
1.62766E+18,15.14348756,13.58567097,0,0,-0.154999808,0.9879145,1.499999992,0,-0.259612645
1.62766E+18,15.17187888,13.57653716,0,0,-0.15755167,0.987510745,1.499999992,0,-0.259881991
1.62766E+18,15.2004952,13.56716753,0,0,-0.160129615,0.987095997,1.499999992,0,-0.26014534
1.62766E+18,15.22881011,13.55773258,0,0,-0.162686292,0.986677845,1.499999992,0,-0.26040597
1.62766E+18,15.25722749,13.54809961,0,0,-0.165254471,0.986250962,1.499999992,0,-0.260292241
1.62766E+18,15.28586954,13.53822392,0,0,-0.167845313,0.985813345,1.499999993,0,-0.260180182
1.62766E+18,15.31596951,13.52766824,0,0,-0.1705706,0.985345457,1.499999993,0,-0.260069306
1.62766E+18,15.3420665,13.51835396,0,0,-0.172935981,0.984933067,1.499999993,0,-0.259954937
1.62766E+18,15.37025929,13.50813878,0,0,-0.175493658,0.984480562,1.499999993,0,-0.259857702
1.62766E+18,15.39835366,13.49779384,0,0,-0.17805004,0.984021434,1.499999993,0,-0.260262406
1.62766E+18,15.4263363,13.48732465,0,0,-0.180603851,0.983555921,1.499999993,0,-0.260658466
1.62766E+18,15.45509293,13.47639536,0,0,-0.183236078,0.983068939,1.499999993,0,-0.261045901
1.62766E+18,15.482233,13.46591384,0,0,-0.185727953,0.982601205,1.499999994,0,-0.261436964
1.62766E+18,15.51033342,13.45489736,0,0,-0.188315416,0.982108601,1.499999994,0,-0.261799286
1.62766E+18,15.53804947,13.44386277,0,0,-0.190875119,0.981614328,1.499999994,0,-0.262167948
1.62766E+18,15.56588964,13.43261025,0,0,-0.193453865,0.981109373,1.499999994,0,-0.26252506
1.62766E+18,15.59401901,13.42106848,0,0,-0.196067122,0.980590477,1.499999994,0,-0.262877437
1.62766E+18,15.62120966,13.40974224,0,0,-0.19860078,0.980080471,1.499999994,0,-0.263227157
1.62766E+18,15.64884573,13.39806245,0,0,-0.201183423,0.979553587,1.499999994,0,-0.263559143
1.62766E+18,15.6766325,13.38614594,0,0,-0.203785362,0.97901559,1.499999994,0,-0.263639471
1.62766E+18,15.70388105,13.37428843,0,0,-0.206342133,0.978479905,1.499999995,0,-0.263718802
1.62766E+18,15.73284547,13.36150384,0,0,-0.209065376,0.977901666,1.499999995,0,-0.263795208
1.62766E+18,15.75824909,13.35012153,0,0,-0.211459139,0.977386839,1.499999995,0,-0.263875001
1.62766E+18,15.78591851,13.33756095,0,0,-0.214071403,0.976818015,1.499999995,0,-0.26394368
1.62766E+18,15.81278752,13.32519002,0,0,-0.21661401,0.976257328,1.499999995,0,-0.264065275
1.62766E+18,15.84007169,13.31245534,0,0,-0.21920177,0.97567955,1.499999995,0,-0.264181251
1.62766E+18,15.86722813,13.29960445,0,0,-0.221783439,0.975095947,1.499999995,0,-0.264296982
1.62766E+18,15.8940537,13.28673589,0,0,-0.224339655,0.974511015,1.499999995,0,-0.264410148
1.62766E+18,15.92099217,13.27363894,0,0,-0.226912649,0.973915114,1.499999995,0,-0.264519979
1.62766E+18,15.94777767,13.26044098,0,0,-0.229477058,0.973314071,1.499999995,0,-0.264620926
1.62766E+18,15.97468781,13.24700498,0,0,-0.232059492,0.972701594,1.499999996,0,-0.264719555
1.62766E+18,16.0022851,13.23304238,0,0,-0.234714215,0.97206442,1.499999996,0,-0.264816929
1.62766E+18,16.02805328,13.219828,0,0,-0.237199226,0.971461027,1.499999996,0,-0.264915054
1.62766E+18,16.05461365,13.20603536,0,0,-0.239766643,0.97083055,1.499999996,0,-0.26500504
1.62766E+18,16.08108205,13.19211229,0,0,-0.242331132,0.970193601,1.499999996,0,-0.265062389
1.62766E+18,16.10772932,13.17791484,0,0,-0.244919015,0.96954354,1.499999996,0,-0.265118555
1.62766E+18,16.14105502,13.15993019,0,0,-0.248162971,0.968718297,1.499999996,0,-0.265174131
1.62766E+18,16.17216707,13.14287025,0,0,-0.251200756,0.967935008,1.499999996,0,-0.265242433
1.62766E+18,16.19152076,13.13209938,0,0,-0.253096209,0.967441114,1.499999996,0,-0.265304817
1.62766E+18,16.21562244,13.11856219,0,0,-0.255460814,0.966819411,1.499999996,0,-0.265342158
1.62766E+18,16.23857429,13.10552278,0,0,-0.257717803,0.966220231,1.499999996,0,-0.265388075
1.62766E+18,16.26475321,13.09048785,0,0,-0.2602977,0.965528408,1.499999996,0,-0.265431114
1.62766E+18,16.29053207,13.07549897,0,0,-0.262844667,0.964838163,1.499999997,0,-0.265479472
1.62766E+18,16.31656804,13.06017618,0,0,-0.265423579,0.964131902,1.499999997,0,-0.265526277
1.62766E+18,16.34218404,13.04491552,0,0,-0.267966398,0.963428259,1.499999997,0,-0.265455269
1.62766E+18,16.36760583,13.02958823,0,0,-0.270495426,0.96272126,1.499999997,0,-0.2653866
1.62766E+18,16.39472053,13.01304547,0,0,-0.273198726,0.961957617,1.499999997,0,-0.265319596
1.62766E+18,16.41831275,12.99846927,0,0,-0.27555658,0.961284854,1.499999997,0,-0.265249323
1.62766E+18,16.44388908,12.98249338,0,0,-0.278118069,0.960546896,1.499999997,0,-0.26518927
1.62766E+18,16.46911869,12.96654645,0,0,-0.280647371,0.959810947,1.499999997,0,-0.264770803
1.62766E+18,16.49439289,12.95038436,0,0,-0.283183789,0.959065661,1.499999997,0,-0.264365038
1.62766E+18,16.52016201,12.93371317,0,0,-0.285772719,0.958297424,1.499999997,0,-0.26396539
1.62766E+18,16.55298029,12.91222923,0,0,-0.289073412,0.957306932,1.499999997,0,-0.263564788
1.62766E+18,16.5694623,12.90127655,0,0,-0.290734175,0.956803867,1.499999997,0,-0.263063397
1.62766E+18,16.59439337,12.88458424,0,0,-0.293247523,0.956036553,1.499999997,0,-0.262758963
1.62766E+18,16.6192485,12.86775291,0,0,-0.295755721,0.955263604,1.499999997,0,-0.262303579
1.62766E+18,16.64375411,12.85096998,0,0,-0.298231279,0.954493638,1.499999997,0,-0.261857189
1.62766E+18,16.66848167,12.83384602,0,0,-0.300732013,0.953708685,1.499999997,0,-0.261424437
1.62766E+18,16.69507772,12.81522108,0,0,-0.3034248,0.952855388,1.499999997,0,-0.260994975
1.62766E+18,16.71735224,12.79943417,0,0,-0.305688037,0.952131726,1.499999998,0,-0.261095747
1.62766E+18,16.74181152,12.78192361,0,0,-0.308180477,0.951327911,1.499999998,0,-0.261178651
1.62766E+18,16.76646554,12.76407758,0,0,-0.310700967,0.950507711,1.499999998,0,-0.261268336
1.62766E+18,16.79019524,12.74670819,0,0,-0.313135093,0.949708594,1.499999998,0,-0.261357261
1.62766E+18,16.81424472,12.72891476,0,0,-0.315610029,0.948888987,1.499999998,0,-0.261441444
1.62766E+18,16.83833084,12.71089913,0,0,-0.318097095,0.948058141,1.499999998,0,-0.261535098
1.62766E+18,16.86224056,12.69281913,0,0,-0.320574402,0.947223338,1.499999998,0,-0.261627386
1.62766E+18,16.88589319,12.67473838,0,0,-0.323033511,0.946387527,1.499999998,0,-0.261717519
1.62766E+18,16.90962873,12.65639813,0,0,-0.325509736,0.945538689,1.499999998,0,-0.261805254
1.62766E+18,16.93323129,12.63796248,0,0,-0.327980716,0.944684418,1.499999998,0,-0.261891898
1.62766E+18,16.95676071,12.61938506,0,0,-0.330454285,0.943821999,1.499999998,0,-0.262141727
1.62766E+18,16.98038925,12.60052756,0,0,-0.332948661,0.942944956,1.499999998,0,-0.262386844
1.62766E+18,17.00609964,12.57978509,0,0,-0.335674201,0.941978148,1.499999998,0,-0.26262911
1.62766E+18,17.02656892,12.56307464,0,0,-0.337854474,0.941198361,1.499999998,0,-0.26288854
1.62766E+18,17.04992852,12.54382365,0,0,-0.340351778,0.94029818,1.499999998,0,-0.263091511
1.62766E+18,17.07286301,12.52471765,0,0,-0.342815309,0.939402823,1.499999998,0,-0.263435394
1.62766E+18,17.09588278,12.50533528,0,0,-0.345299626,0.938492498,1.499999998,0,-0.263767721
